Data,0
1975-08-01,
1975-09-01,182.49999999999997
1975-10-01,198.29999999999998
1975-11-01,187.6
1975-12-01,222.9
1976-01-01,191.8
1976-02-01,51.8
1976-03-01,176.6
1976-04-01,96.0
1976-05-01,156.7
1976-06-01,137.0
1976-07-01,115.8
1976-08-01,131.0
1976-09-01,117.2
1976-10-01,140.60000000000002
1976-11-01,132.0
1976-12-01,168.0
1977-01-01,226.89999999999998
1977-02-01,166.8
1977-03-01,228.00000000000006
1977-04-01,63.599999999999994
1977-05-01,28.4
1977-06-01,199.3
1977-07-01,91.39999999999999
1977-08-01,124.0
1977-09-01,96.2
1977-10-01,233.0
1977-11-01,161.19999999999996
1977-12-01,185.20000000000002
1978-01-01,111.39999999999999
1978-02-01,31.200000000000003
1978-03-01,201.2
1978-04-01,1.6
1978-05-01,60.2
1978-06-01,46.800000000000004
1978-07-01,164.20000000000002
1978-08-01,55.8
1978-09-01,100.4
1978-10-01,102.19999999999999
1978-11-01,205.59999999999994
1978-12-01,167.2
1979-01-01,33.0
1979-02-01,160.0
1979-03-01,103.60000000000001
1979-04-01,141.2
1979-05-01,400.6000000000001
1979-06-01,12.8
1979-07-01,89.20000000000002
1979-08-01,122.39999999999999
1979-09-01,176.40000000000003
1979-10-01,353.00000000000006
1979-11-01,168.4
1979-12-01,164.0
1980-01-01,198.59999999999997
1980-02-01,151.8
1980-03-01,144.1
1980-04-01,70.8
1980-05-01,171.0
1980-06-01,99.99999999999999
1980-07-01,218.20000000000005
1980-08-01,139.8
1980-09-01,165.20000000000002
1980-10-01,135.4
1980-11-01,112.4
1980-12-01,252.60000000000002
1981-01-01,125.8
1981-02-01,103.59999999999998
1981-03-01,90.19999999999999
1981-04-01,218.8
1981-05-01,49.2
1981-06-01,147.0
1981-07-01,17.4
1981-08-01,109.00000000000001
1981-09-01,119.39999999999999
1981-10-01,168.6
1981-11-01,174.4
1981-12-01,263.00000000000006
1982-01-01,47.4
1982-02-01,209.39999999999998
1982-03-01,81.2
1982-04-01,36.400000000000006
1982-05-01,117.6
1982-06-01,315.70000000000005
1982-07-01,250.60000000000002
1982-08-01,142.0
1982-09-01,39.0
1982-10-01,285.6
1982-11-01,440.00000000000006
1982-12-01,129.39999999999998
1983-01-01,157.99999999999997
1983-02-01,189.60000000000002
1983-03-01,237.20000000000005
1983-04-01,215.79999999999998
1983-05-01,469.00000000000006
1983-06-01,163.4
1983-07-01,836.1999999999999
1983-08-01,37.6
1983-09-01,241.60000000000002
1983-10-01,238.39999999999998
1983-11-01,222.19999999999996
1983-12-01,234.19999999999993
1984-01-01,178.4
1984-02-01,76.29999999999998
1984-03-01,262.6
1984-04-01,119.60000000000001
1984-05-01,102.19999999999999
1984-06-01,257.2
1984-07-01,81.80000000000001
1984-08-01,398.7000000000001
1984-09-01,143.0
1984-10-01,44.0
1984-11-01,298.00000000000006
1984-12-01,162.8
1985-01-01,55.9
1985-02-01,307.6
1985-03-01,73.5
1985-04-01,201.9
1985-05-01,47.9
1985-06-01,37.6
1985-07-01,65.1
