EstacaoCodigo,NivelConsistencia,Data,TipoMedicaoChuvas,Maxima,Total,DiaMaxima,NumDiasDeChuva,MaximaStatus,TotalStatus,NumDiasDeChuvaStatus,TotalAnual,TotalAnualStatus,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31,Chuva01Status,Chuva02Status,Chuva03Status,Chuva04Status,Chuva05Status,Chuva06Status,Chuva07Status,Chuva08Status,Chuva09Status,Chuva10Status,Chuva11Status,Chuva12Status,Chuva13Status,Chuva14Status,Chuva15Status,Chuva16Status,Chuva17Status,Chuva18Status,Chuva19Status,Chuva20Status,Chuva21Status,Chuva22Status,Chuva23Status,Chuva24Status,Chuva25Status,Chuva26Status,Chuva27Status,Chuva28Status,Chuva29Status,Chuva30Status,Chuva31Status..................................,
2651023,1,1/8/1980,1,51,137.4,26,8,1,1,0,2198.699951,1,0,0,0,0,0,21,0,0,4.4,0,0,0,0,2.2,0,0,0,0,0,4.7,0,12.4,5.5,0,0,51,36.2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/9/1980,1,89,250,9,11,1,1,0,2198.699951,1,0,16.2,39,0,0,0,0,0,89,0,0,0,0,0,7.8,12.4,0,0,6.6,17.4,13.8,7.8,0,0,0,0,0,20.4,19.6,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/10/1980,1,33.4,137.1,31,8,1,1,0,2198.699951,1,0,0,0,0,0,0,0,12.4,10.4,0,0,27.2,0,0,0,0,0,0,7,0,0,0,11,0,0,0,26.1,0,9.6,0,33.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/11/1980,1,49.3,114.9,29,7,1,1,0,2198.699951,1,0,0,0,0,1,0,14.8,0,29.2,0,0,0,0,0,0,0,0,0,0,0,0,4.6,14.6,0,0,0,0,0,49.3,1.4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/12/1980,1,71.5,346.5,21,17,1,1,0,2198.699951,1,0,3.4,20.2,0,0,4.6,2.6,47.8,0,1.8,0,22,21.4,5.8,0,0,0,0,40,37.4,71.5,8.8,0,5.8,0,5.8,0,13.4,34.2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/1/1981,1,44.8,211.2,10,13,1,1,0,1980.5,1,0,4.1,0,0,0,0,11.2,21.3,6,44.8,0,0,10.8,8,0,0,0,19.7,40,15.7,2,0,0,5.6,22,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/2/1981,1,45.3,174.6,6,15,1,1,0,1980.5,1,27.5,2,6.6,2.8,15.2,45.3,0,0,18.2,7,16,0,1.5,4.2,0,0,0,0,0,9,1.8,10.5,7,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,...
2651023,1,1/3/1981,1,45.8,175.4,7,10,1,1,0,1980.5,1,41,0,11,9.6,0,3,45.8,0,6.4,16.4,0,0,0,0,17.8,21.4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/4/1981,1,137.8,249.4,26,5,1,1,0,1980.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4,0,0,0,0,0,0,0,0,13,137.8,39,5.2,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/5/1981,1,47.2,74.4,28,4,1,1,0,1980.5,1,0,0,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,47.2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/6/1981,1,77,170,24,11,1,1,0,1980.5,1,0,0,12.8,0,0,3,23,2.4,0,0.5,14.2,0,0,0,0,14.7,0,0,0,0,0,0,4.2,77,14.2,0,4,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/7/1981,1,13.6,17.8,19,2,1,1,0,1980.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,13.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/8/1981,1,28.2,121.6,13,9,1,1,0,1980.5,1,0,0,0,0,0,0,0,21.6,5.8,0,0,15,28.2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19.2,10,6.6,9.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/9/1981,1,44,98,22,6,1,1,0,1980.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,5.6,24.4,13.6,0,0,0,7.4,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/10/1981,1,63,191,27,11,1,1,0,1980.5,1,0,0,0,33,0,17.2,12.6,1.6,0,20.8,4.2,1,0,0,0,22.8,0,0,0,12.6,0,0,0,0,0,0,63,0,0,2.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/11/1981,1,41,192.4,7,10,1,1,0,1980.5,1,0,14,13.8,14.4,0,0,41,0,12,19.9,0,0,0,19.5,0,0,0,0,11.8,0,0,0,0,0,0,0,0,0,6.2,39.8,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/12/1981,1,102.4,304.7,1,12,1,1,0,1980.5,1,102.4,14.8,0,6.4,0,53.2,0,10.5,0,0,0,0,0,0,27,0,0,0,6,2,5,0,49.5,0,0,0,19.9,8,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/1/1982,1,30.6,54.4,9,5,1,1,0,2275.600098,1,0,0,0,0,0,0,0,11.7,30.6,0,0,0,0,0,0,0,0,0,2.6,0,0,0,8,0,0,0,0,0,0,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/2/1982,1,73,207.3,5,14,1,1,0,2275.600098,1,0,0,4.4,17.8,73,10.1,0,0,2.6,51,1.8,0,0,2,0,1.8,0,0,2.8,2.8,5.4,0,19.8,12,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,...
2651023,1,1/3/1982,1,41,113.4,29,6,1,1,0,2275.600098,1,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,3,0,7.8,32,0,0,0,0,0,0,41,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/4/1982,1,17.4,24.2,21,3,1,1,0,2275.600098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,17.4,0,0,0,0,0,0,0,1.8,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/5/1982,1,67.4,116.9,11,6,1,1,0,2275.600098,1,0,0,0,0,0,0,0,0,0,0,67.4,1,0,0,0,0,0,5,0,0,0,0,0,0,29.2,12.9,0,0,0,0,1.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/6/1982,1,71,337.8,11,17,1,1,0,2275.600098,1,1,1,1,0,0,0,1,0,0,0,71,33.2,0,0,0,25.5,1,1,30.2,0,1,22,0,16,16.8,60,7.9,0,48.2,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/7/1982,1,87.6,295,18,13,1,1,0,2275.600098,1,0,0,0,0,0,0,15.2,25.2,28.2,1,8.8,34.8,49.2,0,0,4,29.4,87.6,0,0,0,1,0,0,0,0,0,0,2.8,7.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/8/1982,1,45,148.6,18,8,1,1,0,2275.600098,1,0,0,25,0,0,0,0,0,18,0,0,0,0,0,0,0,1,45,0,3,0,0,3.4,18.2,0,0,0,0,0,0,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/9/1982,1,13.8,53.2,18,5,1,1,0,2275.600098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,9,0,0,0,0,12.6,0,0,4.8,13,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/10/1982,1,65,310.8,2,14,1,1,0,2275.600098,1,3,65,0,15.8,0,3,33,44,13.5,0,17.8,0,29.2,0,0,0,0,40,0,0,1.5,20,0,12.2,0,0,0,12.8,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/11/1982,1,104,457.8,14,19,1,1,0,2275.600098,1,0,0,7.2,47,19.6,17.8,0,0,0,0,33,40.6,0,104,25,6.8,0,0,0,12.4,60.6,2.4,4.4,8.7,36,2,3.4,10.3,16.6,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/12/1982,1,46.2,156.2,21,12,1,1,0,2275.600098,1,0,2.6,2,0,0,0,8.8,0,0,0,0,0,0,0,3,10.8,0.5,2.6,0,0,46.2,39.5,0,12.5,0,0,0,0,0,3.2,24.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/1/1983,1,36.8,181.5,29,13,1,1,0,3307.600098,1,7.7,0,6.3,0,23.2,19,6,0,0,0,0,0,0,0,6.3,0,1.2,27,9.4,0,0,0,6.9,0,0,0,0,0,36.8,20.7,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/2/1983,1,61.2,180.4,17,11,1,1,0,3307.600098,1,0,0,0,0,0,0,0,3,0,5,0,0,0,13.2,0,10.2,61.2,0,8.2,0,10,4,8.8,0,0,0,7.2,49.6,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,...
2651023,1,1/3/1983,1,106.3,255.9,4,10,1,1,0,3307.600098,1,17,13.4,8,106.3,0,0,17.6,0,0,0,0,10.8,23.4,0,0,0,0,0,50.2,0.2,0,0,0,0,0,0,0,9,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/4/1983,1,75.5,206.6,19,12,1,1,0,3307.600098,1,5.6,2.2,0,0,15.6,7,0,0,0,0,0,0,0,0,2.4,0,0,32.5,75.5,2.8,0,0,0,30.2,11.2,5.6,0,0,0,16,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/5/1983,1,168,442.4,20,14,1,1,0,3307.600098,1,16.4,22.4,0,0,0,0,0,37.8,6,69,27.4,20,0,0,4,0,0,9,5,168,0,0,13.4,0,0,0,0,34,10,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/6/1983,1,52.6,168,12,11,1,1,0,3307.600098,1,0,0,9.4,0,0,0,0,0,27,4,0,52.6,11,7,0,0,0,0,0,0,0,0,0,39.6,6.4,3,0,3,5,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/7/1983,1,153.2,837.7,8,20,1,1,0,3307.600098,1,1.8,0,17,0,0,32,108.9,153.2,112,83.6,55.2,38,9.8,5,0,34,2.8,0,0,0,0,0,0,4,17.6,40.5,62.5,35.6,0,21.2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/8/1983,1,16,31.4,1,3,1,1,0,3307.600098,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/9/1983,1,73.8,263.6,18,12,1,1,0,3307.600098,1,0,0,0,0,21,21.8,0,4.8,0,0,0,8,4.2,0,9.6,49.4,0,73.8,3,0,0,8,31.5,28.5,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/10/1983,1,71.2,197.9,22,6,1,1,0,3307.600098,1,41.6,8.2,0,0,0,0,0,0,0,0,65.4,0,0,6,0,0,0,0,0,0,0,71.2,0,0,0,0,0,0,0,0,5.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/11/1983,1,59.5,281.9,20,11,1,1,0,3307.600098,1,46.5,28,52.8,0,5.2,0,0,0,0,0,11.2,33,12.4,0,0,0,0,0,8.5,59.5,0,23,0,0,0,0,0,1.8,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/12/1983,1,42,260.3,20,13,1,1,0,3307.600098,1,0,37.6,0,0,0,31.4,0,0,0,0,6,0,3.8,3.6,0,0,6.4,27.6,27,42,19.8,30.2,0,0,0,0,0,0,16,0,8.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/1/1984,1,42.8,186.3,2,14,1,1,0,2211.300049,1,0,42.8,0,37.4,0,1.2,0,0,7.8,3,18,17.5,10.2,0,0,0,0,0,0,8.8,5.6,0,0,0,0,0,0,10.8,16.6,3,3.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/2/1984,1,22,64.4,28,7,1,1,0,2211.300049,1,1,0,4,0,0,0,0,0,0,4.4,0,0,0,3.8,0,0,0,0,9,0,0,0,0,0,0,0,20.2,22,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,..
2651023,1,1/3/1984,1,51.5,279.6,29,14,1,1,0,2211.300049,1,28,25.5,5,0,0,8.8,0,12.5,10.3,0,0,0,0,0,0,0,0,13,32.6,41.8,9.8,0,0,0,0,3.4,3.4,34,51.5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/4/1984,1,45.2,139.8,2,8,1,1,0,2211.300049,1,0,45.2,0,0,0,0,0,0,0,0,0,0,0,35,1.8,0,0,10,4.2,0,0,0,3.8,31.4,0,0,0,0,0,8.4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/5/1984,1,30.6,125.2,18,10,1,1,0,2211.300049,1,2.4,0,0,0,0,3.8,0,10.6,0,18.8,4.8,12.8,3,28.6,0,0,0,30.6,0,0,0,0,0,0,0,0,0,0,0,9.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/6/1984,1,147.3,273.4,15,8,1,1,0,2211.300049,1,0,0,0,0,0,8.5,3.6,0,0,10.2,0,0,53.6,10,147.3,0,32.2,0,0,0,0,0,0,0,0,0,8,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/7/1984,1,58.4,107.8,4,6,1,1,0,2211.300049,1,0,0,0,58.4,0,0,8.1,0,0,0,0,0,20,13.8,2.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/8/1984,1,93,346.3,6,12,1,1,0,2211.300049,1,0,36.6,7.8,0,17.6,93,13.3,17.4,0,0,0,0,0,0,0,10,0,0,0,10.6,10.6,81,38.8,0,9.6,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/9/1984,1,98.6,146.4,26,5,1,1,0,2211.300049,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7.2,0,0,0,0,25,13.6,0,0,0,0,98.6,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/10/1984,1,35,51.8,7,5,1,1,0,2211.300049,1,0,0,0,0,0,0,35,0,7.2,1.8,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,1.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/11/1984,1,44.7,315.1,12,16,1,1,0,2211.300049,1,0,0,29.5,26.5,36.8,35.2,3.8,1,19.2,5,0,44.7,10,0,0,0,16.2,3.8,0,29.4,39.2,0,0,0,0,7.2,0,0,0,7.6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/12/1984,1,51,175.2,6,8,1,1,0,2211.300049,1,26,12.2,0,0,0,51,0,5.6,0,0,0,6.5,37.1,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,32.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/1/1985,1,28,63.2,8,5,1,1,0,1196,1,9.6,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,1.5,0,0,0,0,22.6,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.
2651023,1,1/2/1985,1,34.8,298.5,4,21,1,1,0,1196,1,2,8.8,0,34.8,11.2,4.6,20.6,32.2,13,0,0,17.2,16.2,18,23.9,28.3,16.2,11,5,0,5.5,6.5,0,0,0,10.5,11,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,....
2651023,1,1/3/1985,1,20.4,100,6,11,1,1,0,1196,1,0,0,0,0,0,20.4,7.2,0,0,0,12.8,0,0,0,0,7.5,7.5,0,0,0,4,0,6.6,7.2,1,0,0,20,0,5.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.
2651023,1,1/4/1985,1,52,132.6,16,8,1,1,0,1196,1,0,0,5,23,0,13,0,2,0,0,10.8,0,0,0,0,52,23,0,0,0,0,0,0,0,0,3.8,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,..
2651023,1,1/5/1985,1,18.2,66.6,24,5,1,1,0,1196,1,0,0,0,0,0,0,0,13.6,11,12.6,0,0,0,0,0,0,0,0,0,0,0,11.2,0,18.2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.
2651023,1,1/6/1985,1,21.6,31.8,2,2,1,1,0,1196,1,0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,..
2651023,1,1/7/1985,1,17.8,53.8,1,5,1,1,0,1196,1,17.8,5.3,0,0,0,15.5,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.
2651023,1,1/8/1985,1,30,40,1,4,1,1,0,1196,1,30,0,0,0,0,0,0,0,0,0,4.2,1.6,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.
2651023,1,1/9/1985,1,16.6,66.2,14,7,1,1,0,1196,1,7.6,0,10.8,6.6,0,0,0,0,0,0,0,0,0,16.6,10,1,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,..
2651023,1,1/10/1985,1,36,108.6,29,8,1,1,0,1196,1,0,0,0,0,0,0,0,3.4,0,12.2,0,0,0,0,0,5.2,0,0,0,18.2,5.8,0,0,0,25.8,0,0,2,36,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.
2651023,1,1/11/1985,1,48.2,134.2,2,7,1,1,0,1196,1,0,48.2,8.6,47.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,10.8,0,0,0,0,0,0,0,0,14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,..
2651023,1,1/12/1985,1,60.8,100.5,24,6,1,1,0,1196,1,0,0,0,0,0,0,0,0,0,0,0,7,0,7.6,3.8,0,0,0,0,0,11.4,0,0,60.8,0,9.9,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.
2651023,1,1/1/1986,1,32,184.2,30,10,1,1,0,1651.599976,1,29.4,0,0,0,0,0,0,0,0,4,0,0,0,31.6,0,0,0,0,8.8,29.8,5.8,0,16.6,0,0,0,6.6,0,19.6,32,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/2/1986,1,47.2,251.7,24,15,1,1,0,1651.599976,1,23.6,15,4.8,0,0,0,0,2.8,16.2,42.2,6.8,12.2,0,0,0,19,7.6,0,0,0,0,0,0,47.2,3.6,2.6,32.2,15.9,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,...
2651023,1,1/3/1986,1,28,108,19,9,1,1,0,1651.599976,1,0,0,0,0,0,5,0,0,1.8,0,0,23.4,0,0,6,0,21.6,17.2,28,0,0,0,0,2.2,0,0,0,0,0,2.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/4/1986,1,23.6,114.4,7,10,1,1,0,1651.599976,1,0,0,14,3.6,0,7.6,23.6,0,0,0,0,0,15,6.6,15.2,0,0,0,0,0,14.6,7,0,0,0,7.2,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/5/1986,1,65.2,205.7,30,10,1,1,0,1651.599976,1,0,0,0,0,0,0,1.4,0,0,22.8,0,5,17,0,0,0,0,34.9,0,1.8,13.4,0,0,0,16,0,0,0,0,65.2,28.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/6/1986,1,16.2,28,25,5,1,1,0,1651.599976,1,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,16.2,0,0,0,2.4,1.4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/7/1986,1,16.4,42,19,5,1,1,0,1651.599976,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,0,14.2,0,0,0,0,0,0,0,0,0,6.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/8/1986,1,46.2,131.3,23,8,1,1,0,1651.599976,1,0,0,0,0,0,0,0,0,0,0,0,18.2,33.8,14.6,7.8,9.2,0.5,0,0,0,0,1,46.2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651023,1,1/9/1986,1,51.6,163.9,17,8,1,1,0,1651.599976,1,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,12.8,51.6,7.8,42.7,21.8,0,0,0,10.6,11,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651023,1,1/10/1986,1,53.4,122.1,21,5,1,1,0,1651.599976,1,0,0,0,0,0,0,0,11.6,7.8,30.2,0,0,0,0,0,0,0,0,0,19.1,53.4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
