EstacaoCodigo,NivelConsistencia,Data,TipoMedicaoChuvas,Maxima,Total,DiaMaxima,NumDiasDeChuva,MaximaStatus,TotalStatus,NumDiasDeChuvaStatus,TotalAnual,TotalAnualStatus,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31,Chuva01Status,Chuva02Status,Chuva03Status,Chuva04Status,Chuva05Status,Chuva06Status,Chuva07Status,Chuva08Status,Chuva09Status,Chuva10Status,Chuva11Status,Chuva12Status,Chuva13Status,Chuva14Status,Chuva15Status,Chuva16Status,Chuva17Status,Chuva18Status,Chuva19Status,Chuva20Status,Chuva21Status,Chuva22Status,Chuva23Status,Chuva24Status,Chuva25Status,Chuva26Status,Chuva27Status,Chuva28Status,Chuva29Status,Chuva30Status,Chuva31Status..................................,
2651015,1,1/1/1957,1,42.6,249.5,14,14,1,1,0,2301,1,16.3,14.2,0,0,39,0,9,27,21,5.5,0,0,0,42.6,0,0,0,0,9.5,0,0,7.2,10.8,20,19.4,0,8,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.
2651015,1,1/2/1957,1,45,127.6,3,9,1,1,0,2301,1,0,20.3,45,0,11,12.1,25.2,2,0,0,0,0,0,0,3.2,2.8,0,0,0,0,0,0,0,0,0,6,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,....
2651015,1,1/3/1957,1,20.5,90.7,10,6,1,1,0,2301,1,0,0,0,0,0,0,0,0,19.5,20.5,10,0,0,0,9.5,0,0,0,0,0,0,0,15.2,0,0,0,0,0,0,16,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.
2651015,1,1/4/1957,1,46.2,171.3,26,8,1,1,0,2301,1,16.3,0,0,0,20,13,0,0,6,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,19.3,46.2,0,0,0,33.5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,..
2651015,1,1/5/1957,1,0,0,1,0,1,1,1,2301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.
2651015,1,1/6/1957,1,85,318.2,27,8,1,1,0,2301,1,0,0,26,0,0,0,33,0,0,0,0,28,10,0,0,0,0,0,0,0,7,0,0,0,0,0,85,45.2,84,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,..
2651015,1,1/7/1957,1,119,292.1,30,8,1,1,0,2301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,31.4,0,0,31,24,0,0,0,5.4,0,0,0,0,21.3,119,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.
2651015,1,1/8/1957,1,70,282,18,10,1,1,0,2301,1,24,11,0,0,0,0,0,0,0,14,25,4,0,24,0,0,65,70,40,0,0,0,0,0,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.
2651015,1,1/9/1957,1,100,429.4,4,12,1,1,0,2301,1,0,0,38,100,0,0,0,33,25.4,0,0,0,8,0,55,20,0,0,0,42,24,21,35,28,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,..
2651015,1,1/10/1957,1,41,141,21,7,1,1,0,2301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,41,28,10,0,0,21,0,0,0,0,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.
2651015,1,1/11/1957,1,32,135,17,7,1,1,0,2301,1,16,14,12,0,0,0,0,0,28,21,0,0,0,12,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,..
2651015,1,1/12/1957,1,25,64.2,13,8,1,1,0,2301,1,0,20.8,0,0,0,0,0,0,0,1,0,0,25,0,0.8,0,0,0,10,0,0,0,0,5,0,0,0.9,0,0,0,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.
2651015,1,1/1/1958,1,25,124.2,18,10,1,1,0,1645.699951,1,0,0.5,0,0,0,0,0,0,0,0,0,22.5,0,9.6,0,0,0,25,19.6,0,0,10,0,0,5,5,0,0,12,15,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/2/1958,1,30,121,26,7,1,1,0,1645.699951,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,8,0,18,28,0,30,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,...
2651015,1,1/3/1958,1,48,217.8,18,9,1,1,0,1645.699951,1,0,36,0,0,0,46,0,0,0,0,0,0,5,0,10,36,0,48,24,0,0,0,0,12,0,0,0,0,0,0.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/4/1958,1,50,50,13,1,1,1,0,1645.699951,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/5/1958,1,1,3.2,26,4,1,1,0,1645.699951,1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1,0,0,0.8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/6/1958,1,50,75.8,16,4,1,1,0,1645.699951,1,0,0,0,0,0,0,0,0,0,0,0,0.8,15,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/7/1958,1,62,133.8,29,5,1,1,0,1645.699951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6,0,0,0,0,0,0,0,0,0,35,62,4.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/8/1958,1,45,124.8,29,8,1,1,0,1645.699951,1,0,0,0,2,0,0,36,23,0,6,0,2.4,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,6.2,45,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/9/1958,1,82,296.7,24,13,1,1,0,1645.699951,1,0,13,0,0,0,40,18,8,9,10,0,0,57,20,7,0,0,0,0,0,0,0,2.4,82,30,0,0,0.3,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/10/1958,1,22,125,6,10,1,1,0,1645.699951,1,0,0,14,18,10,22,0,0,0,0,21,0,0,0,0,0,0,20,0,0,0,0,19,0,0,0,0,0.4,0,0.3,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/11/1958,1,50,207.7,25,11,1,1,0,1645.699951,1,0.2,0,0,0,0,0,0,0,0,0,19,17,0,0,0,0.7,12,0,20,35,0.8,0,10,43,50,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/12/1958,1,55,165.7,19,11,1,1,0,1645.699951,1,10,18,0.6,0,0.8,0,0.6,0,0.7,0,10,0,0,25,27,0,0,0,55,0,18,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/1/1959,1,26,71.5,1,6,1,1,0,1230.5,1,26,0,0,16,0,0,0,0,18,0,0,0,10,0,0,0,0,0.8,0,0,0,0.7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/2/1959,1,110,224.1,6,11,1,1,0,1230.5,1,22,0,0,0,0,110,0,14,0,0,0,20,0.6,0,0,10,0,0,0.8,0,0,20,25,0,0.8,0,0.9,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,...
2651015,1,1/3/1959,1,92,150.4,17,3,1,1,0,1230.5,1,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,92,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/4/1959,1,29,84.7,26,8,1,1,0,1230.5,1,0,0,0,0,0.8,0.7,0,0,24,0,10,0,0,0,0,0,0,0,0.5,0,0,0.7,19,0,0,29,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/5/1959,1,31,129.6,19,8,1,1,0,1230.5,1,0,0,0,0,0,0,0.6,0,0,0,23,0,0,0,0,0,0,25,31,0,12,11,0,0,0,0,12,15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/6/1959,1,54,86.2,23,6,1,1,0,1230.5,1,0,0,0,0,10,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,54,20,0.8,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/7/1959,1,29,56.1,6,5,1,1,0,1230.5,1,0,10,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0.3,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/8/1959,1,49,116.8,1,5,1,1,0,1230.5,1,49,0,0,0,0,0.8,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/9/1959,1,34,92,26,4,1,1,0,1230.5,1,0,0,0,0,27,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/10/1959,1,61,92.1,13,5,1,1,0,1230.5,1,0,0,0,0,0.4,0.7,0,0,0,0,0,0,61,0,0,0,0,0,0,0,17,0,0,0,0,0,0,13,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/11/1959,1,24,43.1,25,6,1,1,0,1230.5,1,0,0,0,0,0,0,0,0.8,0.5,0,0,0,0,0,0,0,0,0,16,0.9,0,0,0,0,24,0,0,0,0,0.9,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/12/1959,1,42,83.9,18,5,1,1,0,1230.5,1,0,10,0,0,0,0,0,0.9,10,0,0,0,0,0,0,0,0,42,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/1/1960,1,29,125.8,8,11,1,1,0,1154.300049,1,0,0,0,0,0.9,0.7,0.8,29,24,10,0,0,0,0,0,0,0,0,0,0,0.8,0.6,0,15,0,0,0,0,25,19,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/2/1960,1,29,153.6,2,10,1,1,0,1154.300049,1,0,29,19,26,0,0,0,0,0,11,15,16,0,13,0,14,10,0.6,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,..
2651015,1,1/3/1960,1,24,54,22,3,1,1,0,1154.300049,1,0,14,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/4/1960,1,48,75.4,4,5,1,1,0,1154.300049,1,0,0,0.6,48,0,12,14,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/5/1960,1,30,71.7,1,7,1,1,0,1154.300049,1,30,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.6,19,0,0,0.7,20,0.9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/6/1960,1,20,22.3,18,5,1,1,0,1154.300049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0.3,0.2,1.6,0.2,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/7/1960,1,28,42.8,31,3,1,1,0,1154.300049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0.8,0,0,0,0,0,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/8/1960,1,3.9,19.3,18,10,1,1,0,1154.300049,1,1.4,0.8,2.6,0.9,0,0,0,0,0,0,0,0,0,0.7,3,0,0,3.9,0,0,0,0,0,0,0.9,2.9,2.2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/9/1960,1,45,125.8,14,10,1,1,0,1154.300049,1,16,0,0,0,0,0,0,0,0.6,0,0,0,16,45,0.7,0,10,0,0,0,0,0,0,26,10,0.6,0,0,0,0.9,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/10/1960,1,56,192,9,11,1,1,0,1154.300049,1,0,0.8,0,0,0.6,0,0,36,56,0,0,0,0.6,0,0,0,10,0,0.8,0.7,0,0,0,0,49,37,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/11/1960,1,58,221,13,8,1,1,0,1154.300049,1,17,13,0,0,37,0,0,18,0,0,14,0,58,12,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/12/1960,1,32,50.6,18,3,1,1,0,1154.300049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0.6,0,18,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/1/1961,1,48,113.2,22,8,1,1,0,1975.199951,1,12,0,0,0,0,0,10,0,0,0,0.6,0,0,0,0,0,0.8,27,0,0,14,48,0,0,0,0,0,0,0.8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/2/1961,1,40,167.3,28,10,1,1,0,1975.199951,1,0,0,0,0,0,36,0,0,0,0,23,0.8,0,0,0,0,0,0,0,0.9,0,0.6,16,0,16,20,14,40,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,...
2651015,1,1/3/1961,1,60,353,15,11,1,1,0,1975.199951,1,0,0,0,0,42,56,0,0,10,0,0,50,0,30,60,0,42,0,20,12,21,0,0,0,0,10,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/4/1961,1,40.2,215.2,18,10,1,1,0,1975.199951,1,0,0,0,14,0,0,24,0,0,0,0,16,0,20,0,34,17,40.2,0,0,16,20,0,0,14,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/5/1961,1,55,121.6,8,6,1,1,0,1975.199951,1,0,0,7.6,0,0,0,16,55,0,0,0,0,0,12,0,0,0,14,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/6/1961,1,17,72.6,6,6,1,1,0,1975.199951,1,0,0,0,0,0,17,0,0,0,0,13,0,14,11,0.6,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/7/1961,1,10,23.1,22,5,1,1,0,1975.199951,1,0,0,0,0.6,0,0,0,0.5,0,0,0,0,0,0,0,0,4,8,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/8/1961,1,10,43,24,6,1,1,0,1975.199951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,0,0,0,0,0,0,10,0,8,0,0,7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/9/1961,1,81.2,326.9,12,13,1,1,0,1975.199951,1,0,0.5,0,0,0,6,48,9,23,8,37.4,81.2,0,0,0,0,0,0,0,0,0.8,31.4,0,0,0,12,0,6,63.6,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/10/1961,1,47.8,230.2,18,11,1,1,0,1975.199951,1,0,0,0,0,0,0,0,0,23,13.6,12,0,10.6,0,0,0,0,47.8,0,19.8,35.4,6.8,0,0,0,38.8,0,0,0,6.4,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/11/1961,1,32.2,138.1,23,10,1,1,0,1975.199951,1,14.4,15.8,9,0,0,0,0,0,0,0,6.4,0,18.6,16.8,0,0,0,0,0,0.7,0,16.2,32.2,0,0,0,0,0,8,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/12/1961,1,78,171,2,6,1,1,0,1975.199951,1,0,78,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,31,0,0,0,6.8,18.6,0,17,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/1/1962,1,37.4,204,24,11,1,1,0,1438.800049,1,0,0,27.6,0,0,0,0,32,0,7,15.4,0,0,0,27.4,0,0,0,7,0,22.2,0,8.2,37.4,0,12,0,0,0,7.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/2/1962,1,64.2,204.8,22,8,1,1,0,1438.800049,1,0,10.2,24.8,33.8,0,0,0,0,0,0,0,13.6,0,0,0,0,21.6,0,23,0,0,64.2,13.6,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,...
2651015,1,1/3/1962,1,43.6,135.8,16,6,1,1,0,1438.800049,1,0,32,0,0,7.6,0,0,0,0,0,13.2,0,0,0,0,43.6,0,0,33.4,0,0,0,0,0,0,0,0,0,6,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/4/1962,1,28.2,86.8,24,5,1,1,0,1438.800049,1,0,0,0,7.2,0,0,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,28.2,0,0,0,0,22.4,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651015,1,1/5/1962,1,43.8,114.2,28,6,1,1,0,1438.800049,1,0,8,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,41,0,0,6.4,0,0,0,0,43.8,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651015,1,1/6/1962,1,41.8,61.4,3,4,1,1,0,1438.800049,1,0,8.2,41.8,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
