EstacaoCodigo,NivelConsistencia,Data,TipoMedicaoChuvas,Maxima,Total,DiaMaxima,NumDiasDeChuva,MaximaStatus,TotalStatus,NumDiasDeChuvaStatus,TotalAnual,TotalAnualStatus,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31,Chuva01Status,Chuva02Status,Chuva03Status,Chuva04Status,Chuva05Status,Chuva06Status,Chuva07Status,Chuva08Status,Chuva09Status,Chuva10Status,Chuva11Status,Chuva12Status,Chuva13Status,Chuva14Status,Chuva15Status,Chuva16Status,Chuva17Status,Chuva18Status,Chuva19Status,Chuva20Status,Chuva21Status,Chuva22Status,Chuva23Status,Chuva24Status,Chuva25Status,Chuva26Status,Chuva27Status,Chuva28Status,Chuva29Status,Chuva30Status,Chuva31Status..................................,
2651004,2,1/11/1984,1,42.4,203.8,12,12,1,1,0,1815.800049,1,0,10.2,30.2,8.8,15.4,32.2,0,0,17.2,0,0,42.4,0,0,0,0,9.2,0,0,17.8,0,0,0,0,12,4.4,4,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651004,2,1/12/1984,1,31.2,142.6,31,8,1,1,0,1815.800049,1,30,7.4,0,0,0,20.2,0,0,0,0,0,13,28.4,2.6,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,31.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651004,2,1/1/1985,1,17,31.4,28,3,1,1,0,1058.599976,1,5.6,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651004,2,1/2/1985,1,40.4,250.4,1,16,1,1,0,1058.599976,1,40.4,1.8,0,14,14.4,2.6,33.6,11.8,0,0,11.8,2.2,34.4,0,37.2,18.2,6.8,0,0,3.6,15,0,2.6,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,...
2651004,2,1/3/1985,1,13.2,65.4,6,9,1,1,0,1058.599976,1,0,0,0,0,0,13.2,0,0,0,0,1.8,0,0,0,0,5.2,9.4,0,0,0,0,0,12.4,0,3.2,4,0,10.6,0,5.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651004,2,1/4/1985,1,49.2,214.4,5,9,1,1,0,1058.599976,1,0,0,0,11.4,49.2,38.2,0,0,0,0,13.2,0,0,0,0,43.6,33.4,10.8,0,0,0,0,0,0,0,9.2,0,0,0,5.4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651004,2,1/5/1985,1,17,38.6,24,5,1,1,0,1058.599976,1,0,0,0,0,0,0,0,6.2,4.4,5.8,0,0,0,0,0,0,0,0,0,0,0,5.2,0,17,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651004,2,1/6/1985,1,15.6,29.4,2,2,1,1,0,1058.599976,1,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651004,2,1/7/1985,1,21.2,63.6,1,6,1,1,0,1058.599976,1,21.2,6.2,0,0,0,16.4,6,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651004,2,1/8/1985,1,17.6,27.6,1,3,1,1,0,1058.599976,1,17.6,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
